id;description;vio
other_aug_918;"Auch an Bahnhöfen muss man wohl ""ausländerrechtliche Konsequenzen“ einführen. Schon wieder ist eine Frau, diesmal mit Kind, von einem Ausländer ins Gleisbett gestoßen worden, wobei das Kind starb. Nicht nur in Freibädern, sondern an vielen Orten wird das Problem mit Migranten sichtbar und für viele auch spürbar.";other
other_aug_919;Das ist Achmed. Achmed ist #Istanbul-Terrorist und Mehrfachmörder. Früher war Ahmed Flüchtling in Österreich.  #NurSo LINK;other
other_aug_920;Deutsch-Albaner, Schweden-Araber......schon interessant welche Nationalitäten hier im Zuge der politischen Korrektheit kreiert werden.  Sinngemäß : es waren wieder Täter mit Migrationshintergründen. ;other
other_aug_921;"""Gegen den 50-jährigen Deutsch-Afghanen Abdul Hamid S. ""  da Wunderts noch einen? daran dieht man schon wie es um Deutschland steht.";other
other_aug_922;""" Das Verhalten des Betroffenen - also auch kriminelles - spiele dabei keine Rolle. "" Redet man hier von Asylanten oder neudeutsch genannten Migranten (umgangssprachlich Wirtschaftsmigranten)? Da jemand gesagt hat: ""Wir schaffen das"", muss man jetzt die Anzahl der Luxussuiten in den Haftanstalten erweitern, um diese Leute für ein paar Tage )bei schweren kriminellen Handlungen) einsperren zu können.  ";other
other_aug_923;Männliche 'Flüchtlinge' sind krimineller als männliche Einheimische.    Oder wie Prof. Bliesener es formuliert: 'Selbst wenn wir das Alter und das Geschlecht berücksichtigen stellen wir fest, dass #Flüchtlinge und #Zuwanderer häufiger kriminell werden als einheimische Personen' LINK;other
other_aug_924;"Ist das hier ein Haufen feiger Salonnazis und frustrierter Fremdenhasser. Selber haben wir alle nicht einmal ansatzweise eine Ahnung, was es bedeutet wirklich Angst um sein Leben und das seiner Angehörigen zu haben. 
Aber dafür kann sich ja man aus seiner deutsch-nationalistischen Komfortzone über Flüchtlinge echauffieren. Beim Anblick dieses widerlichen, zynischen Bildes, das nicht nur das Leid der Bürgerkriegsflüchtlinge und -opfer verhöhnt, sondern auch die Berufs-Soldaten der Bundeswehr für einen angeblichen ""Wir-gegen-euch"" Kulturkampf instrumentalisieren soll, wird mir schlecht.
Ich weiß nicht wer oder was sich diese Mär vom ""Patriotismus"" ausgedacht hat, aber in solchen Momenten schäme ich mich, dass unsere Sprache und Kultur von selbst erklärten ""Rettern des Okzidents"" für dermaßen abstoßende Mittel missbraucht wird.";other
other_aug_925;"Mir fallen bei der Überschrift gleich die alten SED- Bonzen ein die bis zuletzt der Meinung waren das alles in Ordnung ist. Die verwirrten Gesichter sprachen Bände als endlich die Mauer gefallen ist.
Ich habe gedacht das man sowas nie wieder mit ansehen muss.";other
other_aug_926;Wenn wir wählen heißt das noch lange nicht dass ich mein ganzes Gehirn und Leben an die Tante Merkel oder sonst irgend einem politischen Idioten abgebe. WER FRAGT EIGENTLICH DAS DEUTSCHE VOLK WAS WIR WOLLEN ES IST UNSER LAND UND NICHT MERKEL UND STAATSCHEFS!!!!!!!!!;other
other_aug_927;und wie immer bla bla bla. Nur Geschiebe und Lügen, bis nach der Wahl. Und dann wird die kriminelle Merkel ihr richtig wahres Teufels Gesicht zeigen. Und um dass den deutschen Bürgern zu ersparen wählen wir die AfD;other
other_aug_928;Was ist mit der Vergewaltigung einer Schülerin in Gratz durch 5 Afrikaner...ich lese nichts davon in der Zeitung-mir ist es egal welcher Asylant in die Fresse kriegt,ich will diese elenden Schmarotzer nicht in Deutschland haben.Wir haben genug Arbeitslose...was wird für die getan.....;other
other_aug_929;"Vielleicht hat der ""Große Bruder"" ja eine andere Möglichkeit gefunden günstiger an afghanisches Opium zu kommen. Eines steht jedenfalls fest, die Russen waren wesentlich schlauer, sind abgezogen und haben zugeschaut, wie sich die Mohamedaner selbst zerfleischen, beispielhaft. ";other
other_aug_930;"Der Holocaust war doch kein Genozid... Wie wäre es mit ""Säuberung der Gesellschaft, um ein gewaltfreies, positives, fröhliches Miteinander zu gewährleisten""?";other
other_aug_931;Ich werde jeden einzelnen Ausländer angreifen, der mir in den Weg kommt. Ich habe genug gehabt.;other
other_aug_932;In den Nachrichten kommt gerade nichts anders, da Geifern sie alle um die Wette. !!! Das ist doch nur noch Erbärmlich ihr TV und Pressenutten !!!;other
other_aug_933;Vergessen Sie nicht, dass das Vereinigte Königreich immer noch mehrheitlich weiß ist und dass es in Zukunft noch weißer sein wird als jetzt. Und wenn uns das Volk Macht gibt und du uns in die Quere kommst, wirst du nicht leiden, weil es für dich sehr schnell vorbei sein wird.;other
other_aug_934;LINK #Hetze der Regierung wirkt: Nachdem sich #Linksterroristen bislang auf Zerstörung von #AfD-Büros beschränkten, fühlen sie sich jetzt dank der #Hasskampagnen aufgerufen, bis zum Äußersten zu gehen: mit einem #Mordanschlag auf den Bremer BTA Frank #Magnitz.;other
other_aug_935;Vielen Dank für den Beitrag – und das zeigt, dass ich ein stolzer Nazi bin – nicht, um ein Idiot zu sein, sondern weil ich Ihre zukünftigen Kommentare verstehen möchte, wenn ich sie sehe, ohne zu lange zu sitzen und sie anzusehen. *Wenn nötig, lassen Sie diejenigen mit dieser Ideologie weg, wenn Sie möchten. „Wenn Sie gegen den Faschismus sind, sind Sie Antifaschist. Wenn Sie Antifaschismus fördern, sind Sie, kurz gesagt, Antifa.“;other
other_aug_936;Nicht schon wieder eine schei.. Kurdendemo. Immer und immer wieder, und immer Düsseldorf. Können die sich nicht einmal eine andere Stadt aussuchen? ZB in Berlin, Warschau, Ankara, am besten gleich im Kurdengebiet selber. Aber nein, das könnte ja zu gefährlich sein. Da lobe ich mir doch die Türken und Türkinnen, die gerade gegen Erdogan auf die Straße gehen, in der Türkei. ;other
other_aug_937;warum marschiert dieses quere Bündnis nicht gegen Kurde- und Türkendemos? Gegen Linksaktivisten geht ja nicht, dann müssten sie gegen sich selber demonstrieren.;other
other_aug_938;"Hat der Erdogan denn keinen vernünftigen PR-Berater? Das heißt nicht ""Terrorverdächtige"" sondern ""Islamisten""! Dann kann er die Leute dutzendweise erschießen und der AFD-Anhang gröhlt vor Begeisterung. Da sind die Ägypter schlauer! ";other
other_aug_939;Gerade die UNO, dieser KORRUPTE Verein, die einen SAUDI als VORSITZENDEN in die MENSCHENRECHTSKOMMISSION  beruft, EINEN FUNDAMENTALISTEN der es zuläßt, daß ein 17JÄHRIGER zum  TODE durch KÖPFEN  verurteilt wurde um anschließend AUFGESPIESST  zur SCHAU  gestellt zu werden !  Solche BARBAREN  ERDREISTEN SICH, sich in europäische Politik einzumischen ?  URHEBER allen ÜBELS sind ja letztlich die AMIS , samt UNO  u. NATO  !!!! Wann WEISEN wir sie endlich in ihre SCHRANKEN ?  Wann hört endlich die HOFIEREREI durch die EUROPÄISCHE UNION ( MERKEL)  AUF ?;other
other_aug_940;Ich kann nicht glauben, dass ich im Jahr 2020 immer noch mit einer Geldstrafe belegt werde, weil ich Muslime diskriminiere. Ich mache nur meinen Job!;other
other_aug_941;Die gekauften Medien denken immer noch das Volk ist blöd. Lügenpresse Man kann nur hoffen das keiner mehr eine Zeitung kauft.;other
other_aug_942;Die Lügenrese/medien haben  das lange begriffen, wer denkt die machen das nicht mit Absicht ist leider naiv.;other
other_aug_943;"War doch klar, Millionen Zugereiste müssen versorgt werden.  Aber wie sagte doch die Bundeskanzlerin Fr. Dr. Merkel ""Wir schaffen das"".  Das sind die Folgen. Alles wird teurer. ";other
other_aug_944;Wir sollten diese lebenden Zeitbomben auf gar keinen Fall nach Deutschland einreisen lassen. Auf diesem Wege holen wir uns den Terrornachwuchs auf unsere Kosten ins Land. Wenn überhaupt, sollten diese Menschen für einige Jahre in dortigen Umerziehungseinrichtungen behandelt werden, bevor eventuell über eine Rückkehr nachgedacht werden kann.;other
other_aug_945;An alle Ausländer: Überlegen Sie es sich zweimal, bevor Sie an mir vorbeigehen, und das ist eine Drohung!;other
other_aug_946;Jedes Mal, wenn jemand vor den Affen kapituliert, wird alles noch schlimmer. Tatsächlich macht ihre bloße Anwesenheit alles noch schlimmer. Denn sie beweisen sicherlich, dass große Regierungen das Bedürfnis verspüren, das Leben aller Menschen bis ins kleinste Detail zu verwalten.;other
other_aug_947;Die Endlösung könnte auch eine wunderbare Lösung für die N***er bei uns im Land sein :);other
other_aug_948;Ja, es gibt verschiedene Migrantengruppen, aber es gibt nur eine Lösung dafür #Endlösung;other
other_aug_949;"Zitat ""Zwölf Jahre Haft für Totschlag an 15-jährigem Syrier"" Urteil nach über zwei Jahren! Warum lautet die Überschrift nicht ""Türken töteten Syrer - 12 Jahre Haft""? Will die RP den Türken nicht weh tun? Soll das Mitleid und die Duldung der Arabischen durch die Opferrolle verstärkt werden? Statt HubertusBM- Wunsch:  Liste offen lassen. 'Mal sehen, wen es überhaupt interessiert.";other
other_aug_950;Bestimmt war der Säugling ein Nazi ... einfach nur erbärmlich;other
other_aug_951;Towelhead ist tatsächlich gestorben! Oh mein Gott!! #hagelhilter;other
other_aug_952;"Ein Afrikaner wurde abgestochen, lol ;)))))";other
other_aug_953;"Langsam merken die Pfeifen, dass ihnen keiner mehr glaubt und deswegen versuchen die nach und nach auf unsere Seite zu wechseln. Tja... Sollten die sich mal die Geschichte von dem jungen durchlesen, der immer ""ein Wolf"" geschrien hat.";other
other_aug_954;In bis zu 30 Jahren wird euch die Scharia zwingen, daß zu tun, was ihr heute freiwillig feiert.... Und zwar hart,brutal und dämlich : Nichts trinken, nichts kauen..... Der Islam ist eine menschenfeindliche, GG wiederstrebende Auffassung (keine Religion !) deren SÄMTLICHE Anhänger lebende potentzielle Z. sind.;other
other_aug_955;"Islam Bank,Islam Partei.Ausbau islamischer Infrastruktur und unsere Politik Idioten reden immer noch von """"angeblicher"""" #Islamisierung";other
other_aug_956;Bin mal gespannt, gequatscht wird in allen Parteien genug, die Bevölkerung wartet darauf, dass gehandelt wird. Migration hin, Migration her, solange es nicht einen ganz rigorosen Umgang mit kriminellen Migranten, wird das Vertrauen der Bevölkerung in die Politik nicht zurückgewonnen. Es ist nicht damit getan Verständnis für jeden Kriminellen aufzubringen, man muss verstehen diese Typen wieder loszuwerden.;other
other_aug_957;Warum spielen immer muslime terrorspiele ? Und das weltweit. Wenn wir den Kampf um das Wasserloch in Afrika mal rauslassen, sind 95 % der aktuellen Kriegshandlungen / Anschlaege islambedingt ! Ja groko, holt mal noch mehr von den geistig Minderbemittelten ins Land. Die schaffen uns. Ist doch wohl das eherne Ziel von ADK oder besser bekannt auch als 'AM'. Auch hier im 'deep south' von Thailand mit ca. 300 Toten pro Jahr sind es immer islamistische Terroristen die toeten. ;other
other_aug_958;Der gemeinsame Nenner hier ist das britische Empire, das den größten Teil der Erde kolonisierte und weiße presbyterianische Männer nach Amerika schickte, die schwarze Sklaven aus Afrika kauften und verkauften, was über Jahrhunderte bis heute den Rassismus in den Köpfen der Menschen schürte. Aus diesem Grund haben die Iren eine Affinität zu dem, was vor sich geht, weil Iren und Schwarze eine ähnliche Geschichte der Unterdrückung teilen. Aber der Unterschied ist, dass die Schwarzen es verdient haben.;other
other_aug_959;Die Realität ist eigentlich das komplette Gegenteil. Wenn sie bei der Begehung eines Verbrechens erschossen werden, graben die Medien immer alte Bilder aus, auf denen der Schimpanse unschuldiger aussieht als zum Zeitpunkt des Verbrechens, das zu ihrem Tod führte.;other
other_aug_960;Kürzlich gab es in einem Walmart eine Schießerei wegen einer ähnlichen Situation, über die die Medien natürlich nicht berichteten. Eine wütende Transe stürmte herein und erschoss einen Kerl, der sich weigerte, es anzuerkennen ... Ich bin mir nicht sicher, was. Nur nicht zu 100 % einverstanden zu sein, scheint ein ausreichender Grund für einen Mordversuch zu sein. Der Typ verklagt jetzt Walmart, weil er sich nicht mit diesem Mobbing befasst. Und seine Schönheitsoperation wird zweifellos auf Regierungsbasis durchgeführt.;other
other_aug_961;Klingt nach einem muslimischen Ritual vor der Schlachtung. Wetten das es keine Schweden, Chinesen oder Dänen waren.....;other
other_aug_962;"Schönen Gruß an die Eltern & Co., dieser Kinder ;-) DIE sind nämlich dafür verantwortlich. Aber leider mangelt es an der Einsicht, dem Integrationswillen und ganz allgemein an Weitblick. Im Grunde hoffnungslos. Sind in ihrer Heimat nichts, weshalb sie ausgewandert sind und werden hier auch nie etwas sein, weil sie es einfach nicht kapieren. Aber am Ende Schuld ist den Augen der Verantwortlichen der böse Deutsche. Immer das gleiche.";other
other_aug_963;Solange wir uns nicht eingestehen, dass hier im Zuge der Migrationspolitik der letzten 30 Jahre, sehr viele asoziale und Menschen aus archaischen Strukturen in unser Land gekommen sind und die Entscheidungen 2015 rd 1,5 Mio junge Männer ins Land zu lassen wohl rückblickend ziemlich naiv gewesen ist, wird sich hier auch nichts ändern , wir auch in drei Jahren noch reden und unsere Freiheit immer kleiner wird.....;other
other_aug_964;Was mich vielmehr erschüttert, dass es diesen ganzen Wöhltätern ziemlich egal zu sein scheint, wenn sich hier überall „Zugereiste“ (ja so ist es) Obdachlose finden, die dann Parks vermüllen, in Ecken pissen und Parks scheissen!! Schlimm genug dass hier überhaupt Leute so leben müssen, aber dass muss man hier nicht dulden!  Deutschland ist ein Hot Spot für Armutsflüchtlinge geworden! Dazu brauche ich nur mit offenen Augen durch diese Stadt zu fahren..;other
other_aug_965;Wie kann es sein, dass wir für „Asylsuchende“ innerhalb kürzester Zeit Unterkünfte bereit stellen können, es in diesem Land aber immer noch Obdachlose und Kältetote gibt? ;other
other_aug_966;Kinderfickende, schächtende #rapefugees! Wer Kinder-, Frauen-, oder Tierrechte verteidigt, darf nicht #gruene #spd oder #cdu wählen! #ltwbw;other
other_aug_967;#Hoaxmap, weil #Rapefugees vergewaltigen auch manchmal niemand;other
other_aug_968;#rapefugees laufen sich langsam warm. Kölnerin wird von Flüchtling vergewaltigt. #Obergrenze #armlänge #alaaf #Karneval;other
other_aug_969;Und dieser Islam ist auch schon teil von Deutschland.  Und wie Russland es bei der Krim gemacht hat werden bald deutsche Großstätdt zu Scharia Zonen ernannt werden. ;other
other_aug_970;Da kann  Amnesty International bis zum St. Nimmerleinstag  appellieren, diese streng gläubigen muslimischen Herrscher scheren sich einen Dreck darum. Die Geschäfte laufen weiter, deren Welt ist somit in Ordnung. Und wenn man bedenkt, dass weit über 50% der hier lebenden Türken/Türkinnen die Scharia über das deutsche Grundgesetz stellt, kann es nicht verwundern, dass immer mehr Deutsche genug haben von genau solchen Mitbürgern.;other
other_aug_971;Das ist eine eindeutige Kriegserklärung an Europa. Wir sollten entsprechend reagieren. Vor allem müssen wir uns Gedanken machen ob es unter diesen Umständen nicht besser wäre alle Türkischstämmigen in ihre Heimat, die Türkei, zurück zu schicken. Wir brauchen keine 5. Kolonne in Deutschland. Es wird Zeit der Realität ins Auge zu schauen.;other
other_aug_972;Als ich zu Hause ankam, standen Autos auf der Straße aufgereiht und viele potenzielle Käufer, die alle zu denen passten, neben denen ich gerne wohnen würde. Die Bevölkerungsstruktur des Viertels hat sich für die Bewohner und ihre Kinder erheblich verbessert. Diese Familie, die auszieht, ist die einzige, die in den wenigen Jahrzehnten, die ich hier lebe, in der Gegend ein schweres Gewaltverbrechen begangen hat. Eines Tages kam ich von der Arbeit nach Hause und einer meiner Nachbarn spritzte gerade seinen Gehweg ab und vor seinem Haus standen ein paar Streifenwagen. Ich blieb stehen und fragte ihn, was los sei. Anscheinend ging die Frau der Negerin mit einem Kochmesser auf den Ehemann los und traf ihn mehrmals in die Brust. Mein Nachbar, der ganz beiläufig das ganze geronnene Blut von seinem Gehweg und seiner Treppe wusch, erzählte mir die Einzelheiten. Alles in allem bin ich sehr froh, eine sichere Gegend zum Leben zu haben, in der die Nachbarn Hallo sagen und sich unterhalten, und in dem es keine Messerstechereien oder Müll im Garten gibt.;other
