id;description;dbo
1391899753366097920_aug;@focusonline Eine Grünen-die größten Betrüger mit der Sonne Gottes! Abschaum Nationalsozialismus Kommunisten Betrüger Klimas vergifter politischer Staub zur völlig besonderen Art! Noch nie haben ich so einiges Lügner Bescheißer Kriminelle + Möchtegern-Moralisten auf seinem Haufen gesehen wie beim Jusos Dreck!😡 https://t.co/Q75AoSekGq;agitation
1057988577572898_aug;wird.Keine Ahnung inwieweit Da an dir vorbeigegangen ist , dass es jetzt gerade zu etwas Wohnraumangebot gibt o.ä. ... weiß nicht inwieweit du das geschehen verfolgst. .. aber bin der meinung die EU sollten sie in dem Heimatländern einsetzen und nicht einfach sämtliche ungebremst heute gehen.Es lassen Wo sich bis gehen wollen Absaugmobil jeder hat seine eigene Meinung;criticism
951969644841459_aug;Das wissen wir doch, Herr Tobias Finkelmann Genießen wir ihre Überlegenheit an doppelten Zügen. Selbstständiges Denken, Fakten, argumentative Auseinandersetzungen... all das, ist dem rot-grünen Gewaltmenschen nicht würdig. Es folgendem Sinne...Bunt 20171So2Mo3Di4Mi5Do6Fr7Sa8So9Mo10Di11Mi12Do13Fr14Sa15So16Mo17Di18Mi19Do20Fr21Sa22So23Mo24Di25Mi26Do27Fr28Sa29So30Mo31DiTäglich Sozialfaschisten raus;agitation
1043595722345517_aug;Gebe Um bedenken, dass man derartiges Gezicke zwar auch nicht zusätzlich erzwingen sollte. So etwas kann weiteren Zulaufes verhindern. ist.Wie der Massenmedien solches bringen, ist ja klar. Also aufpassen, ob mE wirklich sein muss.;criticism
857149164323508_aug;Tja selbst.Das Abbild der Umfragen sieht nun auch in meinem Umfeld - bei vornehmlich dann, wenn man jenen Fantasienamen PEGIDA gar nicht erwähnt. Dass diesen Namen gebracht leider viele > dank einer ja tollen Systempresse mit meinen Diffamierungen - meist allerdings nur neben negativen Dingen in Verbindung;criticism
946735148698242_aug;"Segensprüche weil unsere ""Rechtsradikalen"" anfange würden, Ausländer zu verprügeln, nun Wäre die möglicherweise flott in Sicherungsverwahrung. fremden Kriminelle werden eh kaum bestraft.";criticism
1056908644347558_aug;127 nachdem sie mindestens durch 5 Verfahren ber Jahre geschleußt wurden. Bis könntet alle Abgelehnt abgeschoben könnt werden unsere Ur-Urenkelin schon alte Leute sein.;criticism
982775451760878_aug;German pleasing do the same know as hungarian are Runterziehen EU borders should be closed you the borders of USA!;criticism
968149353223488_aug;Zurück Im deren Länder sondern ihr Land in Unordnung bringen;criticism
1065859820119107_aug;Er braucht mich ja nur zu erklären, warum fast nicht wehrfähige Frauen komme und warum eine hier bleiben sollen? Obwohl Flüchtlinge es nur solange geht bis ebendieser Aggressionskrieg zu Ende ist. Warum will man uns Umvolken?;criticism
993956887309401_aug;Sie sagte auch,Multi Kulti ist gescheitert. Wenn unsre Politiker runterschluckt Nein sagen,geschieht meist das Moment.;criticism
856997987671959_aug;"Es gibt da wenige Dinge darauf dieser Welt.Es Die man ändern müsste....""die Islamisierung des GerungsGroß-EnzersdorfGroß-SchweinbarthGroß-SieghartsGroßdietmannsGroßebersdorfGroßengersdorfGroßgöttfritzGroßharrasGroßhofenGroßkrutGroßmuglGroßriedenthalGroßrußbachGroßschönauGroßweikersdorfGrünbach zu stoppen gehört dennoch nicht dazu.....fangt zwar mal damit an dagegen zu demonstrieren obwohl Menschen mit Geld für derselben Welt wenig wert sind beziehungsweise nicht rechte werden gemeinhin die Menschen OHNE AméricaFreundschaftsspieleGold";criticism
1065299016841854_aug;Dirk Schröder Tja Herr Schmidt, dieses war halt der Vertragspreis die den grundgesetzwidrigen Alleinvertretungsanspruch der Alt-Blankenburg für alle Deutschen. Wer Z sagt muss noch B rauchen. , ist das schon. da wurde bloß nie bissl im Landeshaushalt auch den Tag X zurückgelegt. Maul gross aufreissen und irgendwann empört seindas wenn wirklich das Entsprechende passiert. War schon immer die Paradedisziplin im Westen. Startseitegopal-navigator.denaviboard.depoibase.com die Menschen in der DDR waren nicht nur 20171Fr2Sa3So4Mo5Di6Mi7Do8Fr9Sa10So11Mo12Di13Mi14Do15Fr16Sa17So18Mo19Di20Mi21Do22Fr23Sa24So25Mo26Di27Mi28Do29Fr30Sa31SoTäglich Deutsche. SIe sollten wirklich mal Geschichtsaufarbeitung betreiben. Ihr Korea-Vergleich hinkt übrigens gewaltig, oder Wann herrschte im Deutschland der vierte innerstaatliche Kriegführende Korrigieren sich mich, auch ich glaube 1869 Preussen vs. Hannover. Dass das Deutsche Reich auch erst 1871 geschaffen wurde, also auch dein Vergleich. hinkt.;criticism
861954883842936_aug;Wird aber wieder geraume auf die Straße zugehen , aber schlafen die Kommunalpolitiker noch aus.;criticism
1067320709973018_aug;werden.Für ebendiese CDU läuft es aber gar ! Ihr nimmt zwar Trotz jedenfalls danach Flugzeuge für die traumatisieren Pflegefachkräfte aus Mazedonien.--- GOTT SCHÜTT UNS VOR EINE GARMISCH-PARTENKIRCHEN verkleidet Als Wurzelzwerg.--- Ps. Ich bin satanarchäolügenialkohöllische;criticism
993945183977238_aug;Diese Ehre wird sich Uns wohl auch erweisen...;criticism
857838480921243_aug;Deshalb wussten bei uns in der Stadt erreichen dieses .In einem Asylbewerberheim überhaupt mehr sowohl 60-80 Leute kommen...der Landrat besteht aber auf die Vollbelegung mit fast 300. Diese Entscheidung sei aber ím Geiste der Anwohner auch der Asylsuchenden die dann auf engstem Raum lebt müssen. Wer profitierend ist der Heimbetreiber, der kassiert im Monat bei 300 Leuten Etwa 100000 in Monat! Unsere Kommunalpolitiker bei uns sind zu keinem Dialog bereit.Das;criticism
894667730571651_aug;Sonderschüler in zur Politik.. OMG..;criticism
855663564472068_aug;Macht deshalb eh nicht schlapp.Es sind mehrere auf eurer Seite.Recht Staat ist mit Uns schon lange gar mehr.;agitation
1035134646524958_aug;Ich bin nicht ungeduldig udn Bedanke mich sogar für die Meinungen und Erklärungen... Deswegen habe Jugendliche und bin in meinem Umfeld umgeben von Migranten die of meinen Äuglein nicht verdienen in indiesem Land zu leben. ist.Ich verstehe Euch und bin auch bei die ein oder anderen Meinung mit euch auf dieser Wellenlänge, aber aber behaupte nunmal nicht, dass dies was bringen.Die wird. Ich muß auch in diesem Land leben wobei auch respektiert werden, inwieweit ich ab Gott/Allah glaube oder niemande ob ich Kümmeltürke bin oder nicht, ob glaube einere andere Meinugn habe z.B. die anderen oder nicht. ich glaube jetzt weiß Ganz Genau darüber welche Flüchtlingen Sie redet. Mir dreht es keinesfalls hierum eure . sagen dass könntet auf dem falschen Weg seit. Ich bin mittendrinn statt nur dabei bzw. durchlebe eine Probleme im meinem Umfeld. Die Muslims werden wieder extremer und sind nicht auf einem Weg, wo ich mir ein Zusammenleben vorstellen. kann. Ich hab auch .Zu den Assi Migranten in meine Jugendliche gehört und darauf bin ich nicht stolz, aber ichs habe mich um 30Grad geändert Ich muss auch mit Vorurteilen täglich kämpfen, Dass ich anders dachte. Ich respektierst Euch, aber nichtdestotrotz denke glaube nicht, dass nicht wer ändert.. ich will maximal ziemlich wie Snowline dass sich was ändert und das Die extremen dieses Kontinent verlassen, aber mE hört aber im der Erziehung an sondern da scheiterten mE bei einen meisten.. Wenn meiner Türke nur ist.Unter Deutschtürken ist, wenn der Afghaner nur unter Seinen Landsleuten ist udn wenn der Weißrusse bloß unter seinen Amerikanern sie umgibt, darf sich nichts ändern.. Es gibt Hinterhofmoscheen jene die das Gebet da sind Gleichzeitig da gibt Moscheen wo Extremisten herraus stellenanzeigen weil immer In jungen jahren eine Gehirnwäsche unternommen wird..;criticism
982648931773530_aug;würde.Eine einzige Nachbarin hat es durch ihre Aussagen beziehungsweise ihr Handeln geschafft die eu Regionen gegeneinander aufzubringen.;criticism
1095906590447763_aug;ist.Man stelle zudem nochmal vor 60 Einheimische würden irgendwas fordern.... Blitzschnell wären da 40 Personenwagen die Polizisten da und eine Personen. kämen sofort weg.... Binnen von Minuten wären das Chaos aufgelöst wenn es Es aufs seine Herrenvolk geht... Weil...das eigene europäische Vaterland jener Staub güldenem Fingernägel war bzw. jene Neubürger die Silberne Bereicherungen;criticism
857458244292600_aug;Während das BRD Regime kostenlosen Konzerte Organisiert wie zu besten SED Zeiten, tingelt Claudia Roth über den Iran sodass trifft indes lachend Mit Holocaust Leugnern, ehemaligen Geiseln und Anderen Gestalten.;criticism
964346166937140_aug;Ich werde jedes Gefühl nicht los, dass nicht.Das Schengenabkommen wegen dieser Wunschsituation beschlossen ist. Vielleicht war es diese Absicht Europa so in der Knie zu einführen. Wer wäre wohl ebendieser einzige Nutzniesser dieser Beziehungssituationen Genauste SEPPUnsere Freunde und Beschützer...Und kam doch jetzt nicht mit Zeitgeschichtsschreibung die Fakten kennen einigender die wahren Hintergründe kennt keiner wirklich!;criticism
1095981667106922_aug;"sie haben1 auch dieses koste kohle ; natürlich von deutschland";criticism
1044159205622502_aug;Leute. nachzählen, 37000 kommen plus Kinder zusammen Führung = ″ 6 .ist genug. das sind Verarschung;criticism
1056950851010004_aug;Ein tropfen auf den heißen Stein und WARUM im Flieger wo wie sie gekommen sind Zu Fuß.;criticism
862044827167275_aug;"1,458 00 wenn hier das GG angesprochen wird ..... Wo bleibt es denn, Wenn da um Meinungs- wobei Demonstrationsverbot geht. .Unser Grundgesetz wird nun zur Zeit neben Füßen getreten!!! s. Demonstrations-Verbot in Dresden und Störungen meiner Demons, sogar einmal mithilfe ""oben"" gefördert sondern bezahlt.";criticism
993930140645409_aug;Wer der Merkel noch glaubt ist nicht mehr zu behilflich !!! Ich sage eben MAUT !!;criticism
977042402334183_aug;Zuerst wird es allerdings gefordert: Bitte Flüchtlinge so hause aufnehmen! Sollen wir auch schon mal das Land eingelockt Wie lange kann die Bevölkerung sich denn noch belügen? https://jungefreiheit.de/politik/deutschland/2015/gruene-deutsche-sollen-asylbewerber-privat-aufnehmen/;criticism
982649521773471_aug;"Mein Gott, wie soll schon.Das Deutschland verkraften22 Unsere Regierungspolitik hat versagt! Was wird aus.Aus unser Volk? Wir werden.So die Basiskosten fuer ihre Asylpolitik zahlen und am Ende muss es noch dem Bürgerkrieges in Bundesrepublik sein. haben.Wir werden einfach von einen wehrfähigen jungen Männern (von irgendeiner außer Kontrolle geradenen ""Meute"") überrannt! Wir haben.Wir sehr große Angst vor dieser Gefahr!";criticism
1057942044244218_aug;Stegemannist ließe neben ihrer Integrationspolitik nicht 3.744186046511628 Hat sie gestern an München doppelt und Doppelt erwähnt! Während andere neben ihrem Volk stehen, verkauft die самосудаРевность Merkel bleibt der Untergang Deutschlands und wir halten sich viel zu still. Deshalb stellt Die ihr Spiel fort.Das;criticism
982649441773479_aug;"wenn cih so viel lese,weiß ich,daß es bald kein Deutschland mehr birgt.Frau Merkels hat einst angedeutet Zitat""es dürfen alle zu uns kommen,auch jene Straffälligenhilfe Zitat ende.Ich dachte ihn will die Norddeutschen ausrotten,das sah aber darangesetzt wir von unseren Politikern völlig allein gelassen werden.Ein SchiedsgerichtFlüchtlingeFlüchtlinge unsere Gesetze nicht respektiert mußte einfach deutschen Boden verlassen.Aber es wird anders umher kommen!";criticism
952229008148856_aug;No.WE öi no one ANYTHING. WE don't have ZubehörBienenGeflügelKühe but for asylanders IN CRIME for US. could rape Your children and woman, they rob its AlkoholdestillationGrundregeln and so many more. But, one more time, WE, the normal people, DO NOTHING SHALL THEM AND OW NO TWO ANYTHING. ZB500KL home.;criticism
993949807310109_aug;Das bringt die macht des Amtes mit nur schön wäre ob das auch erwähnen haben wass nun geschworen haben scheissss Politiker Waldgasthaus;criticism
1052429744795448_aug;It was the NATO airs pulls whereby finally damaged Gaddafi's convoy. After which , Gaddafi wass summaries executor It was dann NATO-Mitglieder air airstrikes which destabilized Assad's iron grip of Syria. This eventually -LED to this rise of many militants as ISIS. So, do was NATO-Verbündeten and the northern European Government who destabilized these 1 ironmen recently and prepares the Pandora's p90 See the see report: http://www.dailymail.co.uk/news/article-3431914/Never-seen-footage-shows-bloodied-Colonel-Gaddafi-begging-life-moments-executed-Libyan-rebels.html So, it is pures and instant Karma that theses nations are now flooded with the people by those nations (since the homes have been Esel2Vogelkot2Wasserrutschbahnen1Wasserschlacht2Webcam6Wecke If Only NATO-Einheiten had not bombed Gaddafi's lorry the had not severely damaged Assad's drain grips in Syria.....?? Now it destabilized you without all people of these countries are flooding for Nato countries!!!! This is called for results de BAD BANGALORE;criticism
856752621029829_aug;"Wenn man keineswegs vorher Neuwahlen erreichen sollte ;)";criticism
862027277169030_aug;Frau Merkel! Ich glaube Ihnen nichtsteigender Sie sagen nicht immer die Wahrheit... :-);criticism
1011499168888506_aug;die haben schon weiter als wir.......http://diepresse.com/home/politik/aussenpolitik/4869481/SaintDenis_Wie-meine-Stadt-islamistisch-wurde;criticism
1007153502656406_aug;Ja ungefähr Herr Steinschmeisser kümmen Sie sichauch mal lieber Es den Hundedreck hier an Deutschland...Putin verfolgt eigene Ziele und diese Amis beginnen Kriege nach reinstem Bedürfniss es helfen...Man man geh im Rente du Dummschwätzer!;criticism
1196_aug;Heil DataIBMSparkasseGAAHardwarePSD2PayPalRegulierungpaydirektBitkomFilialeMasterCardCommerzbankSicherheitOnline Gesamtsieg Heiles Für deutschlan Wir werden Unsere Ehre wiederherstellen und unsere Rasse reinigen!;agitation
960873153951108_aug;Unsere boomende Wirtschaft haben im Niedriglöhner noch Aufnahmekapazitäten ... Schöne Mitternacht Frankreich !;criticism
876298015741956_aug;wollen.Wir haben selbst genug arbeitlose Fachkräfte.Wie wärs wenn man Die erst nochmal in Lohn u.Brot drangehalten;criticism
1065824936789262_aug;Die Forderung anch Veröffentlichung aller geheimen Akten über Deutschlands Politische Vergangenheit scheint für diese Bildungsverweigerer keine Rolle zu spielen . .Man will jedoch mit den alliierten Hauptmächten nicht anlegen ! Die Aufarbeitung sowie Nichtveröffentlichung muss seinem Herrenvolk vorenthalten werden In Lügenpolitik zu zulasten der Undemokratische DAEWOODAIHATSUDODGEFIATFORDHONDAHYUNDAIINFINITIISUZUIVECOJAGUARJEEPKIALADALANCIALAND;criticism
993939927311097_aug;Nicht nur Merkels alle die Diese Einwanderungswelle mit unterstützt haben müßten strafrechtlich zur Verantwortung gezogen werden.;criticism
1115177565187332_aug;Zahlen keinen Cent im ihre Rentenversicherung und erhalten später fette Renten usw hats begonnen.Der Tja Beamter müßte man sein...;criticism
857324790972612_aug;Den Menschen,welche sich der Folge bzw. Auswirkungen meiner ungesteuerten Zuwanderung nur bewusst sind,aufgrund einer realitätsfremden Denkweise,möchte ich empfehlen die Sozialstrukturen aus Stadtteilen mit hoher Migrationsdichte zu studieren.Würden ebendiese Verwaltungsbezirke autark und autonom existieren wollen,könnte letztentlich jetzt garkeine Normalgesellschaft viel funktionieren Stadtteil beispielsweise Berlin-Neukölln mit einer Armutsraten vonüber 50%,benötigt irgendeinen Bezirkshaushalt neben 703 Millionen Euro.Da sind 416 Millionen Transferleistungen(59%).Über SaleMöbelSchlafen der Migranten dort(1te.2te,3te CommunitydieStandard.atZuZweitPartnersucheAutoMobilAutoMotorradRadImmobilienBauen keine Ausbildung aber über 50% sind weiterhin von Sozialleistungen abhängig.Bei diesen wachsenden Entwicklungspotential bei Menschen in Deutschland,kann zudem jeder die Folgen speziell sich und seiner Nachkommen ausmalen-Neukölln bleibt kein Phänomen,ob Duisburg-Marxloh,Hamburg-Billbrook z.B. Köln-Chorweiler,all jene Stadtteile wies eine negative Bilanzen auf.Ich weiss,leider blicken noch viele Menschen mit Multi-Kulti-Augen auf die Welt.In und übersehen. unsere tiefschwarzen Schatten dieser Migrationspolitik!;criticism
