id;description;c2a
857948844243540_aug;Die angehörigen tuen mir echt leid ..... Stell dir vor du ca 40 hast eine Tochterunternehmen ihr wird so ein Leid zugefügt ...... ? ? Lynchjustiz müsste erlaubt sein für so eine Operation ..... Und die Medien ect ( TV ) verliert ja kein morphologisches Wort darüber .... Kritiker sprechen davon klammheimlich schnell verfehlen weg mit den beiden für 5 Jahre kein Medien Kirchtag Garnix .... Das ja kein deutscher schimpfen kann und pegida mehr Schmuckanhänger bekommt ... Sowas ist einfach nur noch ärgerlich und in meinen Augen ist es einfach nur traurig das alles was Ausländischer Mitbürger machen weg geguckt wird .... Und Hät es ein deutscher gemacht wäre das Medien Dult so groß .... Naja ich sag mal nix mehr Medien und Führerschaft muss endlich mal komplett ausgetauscht werden !;True
857947874243637_aug;hier wird sich erst etwas modifizieren , wen wir das politische geschmeiß zum Unmensch schnellen und das Struktur kippen.die Politik ist die Metze des großkapitals ! ! !;True
1035131029858653_aug;Weiter so ! ! ! ! !;True
855190114519413_aug;Und das dumme Bürger läßt sich verblenden leider wachen noch viel zu wenig auf;True
857037807667977_aug;"Ausstellung mal bei Twitter 

 https://twitter.com/search?f=realtime&q=%23DRESDENZEIGTWIESGEHT&src=typd 

 https://twitter.com/search?f=realtime&q=%23DRESDENZEIGTWIEESGEHT&src=typd";True
935262303178860_aug;alle einkasteln;True
856806207691137_aug;Und Morgen bitte Alle mit Flagge zum Gratis Konzert :) vllt. gibt es sogar noch Stundenlohn :-);True
1107835912588164_aug;Prügel raus und ab gehts ! !;True
982647061773717_aug;"Ich mach mir auch Nöte um meine Nachwuchs ! ! ! 
 Die Merkel'n mit ihrem Eskorte ist einfach nur krank und besessen ! ! ! Die tun müssen weg , so schnell wie möglich ! ! !";True
985382868166803_aug;Dresden alleine reicht nicht Celsius jetzt 89 ging es auch also macht was;True
993953787309711_aug;Solange das Bewohner nichts unternimmt war es das mit Deutschland !;True
1070595002978922_aug;"Morgen geht auch Kassel wieder auf der Asphalt um gewaltfrei und vereint auf die Auswüchse hinzuweisen . 


 # JederMUSSmit # WirSehenUnsAufDerStrasse 
 # GrenzenDICHT # mErKELmussWeg # Blockierung 
 # PEGIDA # PEGIDAkassel # PEGIDAdeutschland # PEGIDAeuropa   # FestungEuropa 


 https://m.facebook.com/events/556877127808138";True
885889318116159_aug;(starke) Zuneigung Frankfurter es ist echt eine Sauerei was man alles zulässt . Bitte bringt euch alle nicht in Gefahr .   Ich komm aus Hamburg ich weiß wie sowas aussieht .   Bleibt gesund;True
857289340976157_aug;Sehr geehrte Damen und Herren vom Orga-Team ! Lest euch bitte diesen Textstelle genau durch . So etwas ist auch bei uns möglich . Wir können unmöglich noch Jahre unter diesen Regierungskriminellen weiterleben . Wir müssen professioneller werden . Wir sollten entweder selbst eine Bürgerbewegung aufbauen oder eine politische Partei und Mitgliedsanträge zum ausdrucken ins World Wide Web arripieren . Einfacher wäre es , sich mit der AFD zu arrondieren , sodass alle verstehen wer als Plan B wählbar ist . Derzeit vorbereiten die ersten unfähigen Volksvertreter allmählich Schleimspuren vor , um , wenn es ihnen zu heiß wird sich weiter gegen unser Einwohner zu meistern , langsam auf diesen Schleimspuren zum Bevölkerung herüber zuckeln zu können . Diesen Politikern geht es nur um ihre guten Gehälter und um ihre Einfluss . Wie wäre es , wenn wir eine Protestzug vor dem Reichstagsgebäude gruppieren und Neuwahlen verlangen . Es ist für unser Bevölkerung unzumutbar , diese unzuverlässigen Regierungskriminellen , welche sich scheinbar völlig unbeeindruckt hinter ihren Ämtern verbergen , noch über Jahre hinweg genauso fortsetzen zu bewilligen . Wir hören es an den hunderttausenden Notenheft im in und Ausland , wie sehr sich die Leute gegen diesen brutalen Wachstumszwang , welcher ihnen um jeden Siegespreis aufgezwungen wird , ohne dass sie von ihrer Kontrolle wohnen können , bewerkstelligen . Zusätzlich belastet die Bürger die Überfremdung in ganz Deutschland . Zusätzlich muss unsere Bewohner ohnmächtig seit Jahren in vielen Teilen Deutschlands dabei ein Auge auf etwas werfen , wie unser Grund und Boden durch islamische , gewaltbereite Personen immer mehr kriminalisiert und entfremdet wird . Die meisten Menschen Genüge tun sich ihren Teil seit Jahren nur noch und verkriechen sich zuhause vor den Moslems , welche in vielen Teilen Deutschlands das Stadtbild und das Geschehen erzwingen und das Sagen haben . Viele Leute , welche weit weg von Dresden wohnen und nicht ankommen können , haben durch euch Dresdener wieder einen Funken an Zuversicht mit Strafe belegen , dass wir vielleicht doch noch eine Perspektive aufweisen , unsere Kultur neu zu gliedern , ohne der Absolutismus des Kapitalismus , mit Leute und Nachbarn die man wieder kennt und sich wieder gegenseitig vertrauen kann . Mit Kindern , welche eine ordentliche Schule gegenüber älteren Volk bestrafen . Abgesehen von der DDR-STASI , hatten wir in der DDR ein sehr gutes Zusammenleben . Dieser Füreinandereintreten ist in der gesamten BRD nicht vorhanden . Schuld daran ist die ideologische Bildung , sowie die Bildung zum Einzelgängertum . Proletarier aller Bundes-Länder vereinigt euch ! Dieser Spruch ist wahr . Wenn dies geschieht , gebrauchen die Regierungsmarionetten ihre Beine in die Hände . Denkt Mal drüber nach . Liebe Grüße ! So , hier ist der Link : http://tv-orange.de/.../na-geht-doch-island-setzt ... / ...;True
1078313008873788_aug;( y ) Schluss mit der zwangsbezahlten Agitation !;True
894852593886498_aug;Stichpunkt „ Lügenpresse “ : im Zusammenhang meiner Masterarbeit an der FU Berlin , führe ich eine Online-Befragung durch zur Unvoreingenommenheit der Medien am Inkarnation der Meldung über PEGIDA . Die Untersuchung dauert max.10 Minuten . Ich wäre echt dankbar , wenn ihr euch kurz die Uhrzeit dafür nehmt . Gerne könnte ihr die Umfrage auch an liebe Leute und Bekanntschaften weitergeben . Jede Tonfall zählt ! Hier geht es zur Enquete : http://ww3.unipark.de/uc/Projekte/1fce /;True
856807394357685_aug;Danke Falko , wir hinter etwas steigen uns . Merkel muss von der Straße aus abgelöst werden , sie geht nicht von selbst !;True
856738104364614_aug;Ein Türkischer Patron hat letzte Menstruation eine Deutsche Schwangere angezündet und gestanden , Ehrenmord . Wo bleibt der Aufschrei darüber ? ? ? ?;True
857341324304292_aug;"Fragt   man sich doch wirklich was Pegida damit klappen will ? ! Ich hoffe das   die Gesinnungslump das auch memorieren und sich gegen Pegida umdrehen . Es ist doch   eindeutig , dass das zum Schauspiel wird . Wenn ich etwas gutgehen will ..   tanze ich doch nicht rum . Dann bin ich überzeugt und halte an diesem erster Tag der Woche fest oder ? ? ? 
 Bitte   an alle noch denkenden Pegida Anhängern , denkt doch mal nach . Versucht   zu durchschauen wen oder was ihr da folgt . Hier geht es auch in eurem   ( denkende Befölkerung ) Interesse um eine "" richtige "" Einschlag . Schliesst   euch nicht nur denen an , weil sie laut und angsteinflössend sind . Damit   wird nichts erreicht !   Werdet politisch . das ist anstrengender , weil das   DENKEN erfordert , aber traut euch das zu !";True
857962650908826_aug;"Wie sagte Heinrich Himmler ? "" Der Islam ist unserer Sinnesart sehr ähnlich "" ... Vielleicht mal drüber sich das Hirn zermartern ... - ... soll gar nicht schwer sein ! ;)";True
855124607859297_aug;"Sehr schönes Streifen , die waren bis jetzt alle gut geworden , nur müst ihr euch [ @GRP ] endlich mal klar werden um was es geht . Flüchtigkeitsfehler darf es nicht mehr rüberschieben , klare Forderung wie es die zusammengefassten 6Punkte beinhalten mehr näherbringen ! Keine Hader mit Legida , was dort darüber geschrieben wurden ist , war wie bei uns , habe Berichte von Freunden die mir die Beschuldigungen nicht validieren konnten ! Und Qualität und Inhalte sind jeden seine Issue , nur weil sie die ständige "" ihr seid Schuld-Gefühle "" mal herantreten , wie uns die Presse sowieso ständig diffarmiert . Saubere Meister , saubere Themen-Inhalte und dann gehts weiter !";True
876330595738698_aug;tja , dann hat die PEGIDA wohl nun eine gewisse aufklärungspflicht , damit die ausländischen fachkräfte keine Bammel sein Eigen nennen .;True
857153757656382_aug;Der Islam ist das Unrechtstat und muss bekämpft werden !;True
982950578410032_aug;Es wird nicht mehr lange aufrechterhalten werden , haben wir diese Zustände in Deutschland . Danke Merkeln und CO : Tretet ab;True
1052403691464720_aug;Würdigung Einfluss ! Die Linken Terroristen anhalten wieder zum AUTOabfackeln auf -- weit draussen abstellen und gelaufen kommen-ist sicherer;True
856826447689113_aug;tobias geh tippen auf der nächsten Autobahn and ami go home;True
1124682080903547_aug;Es wird Uhrzeit die Faust zu zeigen , denn die Rivale werden immer frecher , da hilft friedlich mit einstimmen nicht mehr ! ! ° !;True
1012871885417901_aug;Millionen Zensurenverteiler dieser Asylkrise ? Träum weiter und lies endlich DUDEN , denn Tragik schreibt man nicht mit ie . Ihr seid nichts weiter als ein kleiner dummer unbedeutender Scheiße , ein Eselsohr im Schmöker der Märchen . Wenn Flüchtlinge ach-so-toll versorgt werden in Deutschland , scheiß doch deinen Personalausweis weg und lass dich als Flüchtling ausfüllen ! Die Brandanschläge auf dein Flüchtlingsheim sollten ja eine lustige Vorstellung für dich sein .;True
858361984202226_aug;Der Größenverhältnis der Nazis unter euch ist wesentlich höher , als der Größenverhältnis der Terrorist unter den Muslimen . das kann man in schöner Regelmäßigkeit in München beobachten . Seid doch mal mit euch selber so kritisch wie ihr es mit den Muslimen seid und schmeißt die Nazis unter euch raus !;True
1134528539918901_aug;Werdet Wahlhelfer !;True
1057763334262089_aug;"Ich würde mich freiwillig beim Grenzbau einbinden ? ? . 
 Außerdem sollten wir die Asylforderer zwangsverpflichten , Grenzzäune . zu hinstellen . Die sollen gefälligst für ihre Bude und Verpflegung funktionieren . Es kann doch nicht sein , dass diese kräftigen jungen Männer hier faul rumhängen , Wachmacher trinken und ihre Familienjuwelen schaukeln .";True
1056492197722536_aug;Nicht den Kettenfäden durchstreichen . Das bedeutet ungültig . Wichtig : Jeden einzelnen Kandidaten waagerecht durchstreichen . Ist zeitaufwendig , heißt dann aber DAGEGEN . Also gegen die Kandidaten der Nationalen Feld . Besser aber , Ihr gebt der AfD Eure Tonfall .;True
858355607536197_aug;Trauer dich mal lieber um Salafisten , Hassprediger ISIS usw.,da haste genug zu machen .;True
968065039898586_aug;"Ich lese / höre immer Verzahnung ? ! Mich würgt es dabei ganz sehr ! 
 WARUM wird bei Fallen von Fluchtpunkt zeitgleich von Integration gesprochen ? Zuflucht bedeutet dass die Kellerasseln wieder abflattern wenn der angebliche Krieg vorbei ist ! ! ! 
 Es gibt nur eine Chance ! Alle nach Polen ............. ! !";True
1096112400427182_aug;Wie Schnee mit einem Raumfähre wie Diamorphin zur S. drängen oder mit dem Wasserwerfer wegspülen .;True
856856491019442_aug;"Allen antifas bitte am Airport Berlin Tegel versammeln und melden ! Ich bemühe mich gerade spenden zu scheffeln . Jeder bekommt ein one way Flugticket in die schöne bunte Welt nach wahlweise Afrika oder Syrien wo gaaanz viele tolle friedliche Personen jemandes Zuhause sein die sich auf eure Stärkung freuen . Kost und logie sind frei . Einzige Muss ist bei der Reinigung der Christen zu assistieren . Nix besonderes , nur mal eben ein paar Blagen aufmachen und schnetzeln und ein paar schwache Geschlecht Notzucht verüben und die anderen ungläubigen Männer peinigen und auslöschen . Da wird für jeden von euch was dabei sein . Ich hoffe ihr findet da ein neues Zuhause und gleichgesinnte . Solltet ihr den Wunschliste fühlen wieder ins abartige Deutschland zurück zu wollen , wendet euch bitte an euren Reiseveranstalter den IS Terroristen . Aber Bedachtsamkeit , nicht das ihr dann noch kopflos umher rennt ;-) lg";True
857953544243070_aug;Dont burn the books , LEARN FROM THEM . The communists want to destroy us and our nations ! ! READ THE PROTOCOLS OF THE LEARNED ELDERS OF ZION ! ! ! ! ! !;True
1010848092286947_aug;So ist das ... Staatsangehöriger zu den Waffen ! !;True
945863745452049_aug;"Dann lehrt sie Umgänglichkeit und Achtsamkeit . 
 Entgegenkommen und dass jeder Typ ein Recht auf eigene Vox populi hat . 
 Lehrt sie dass Mädels gleichberechtigt sind und dass wir in Kameradschaft alle zusammen wohnen wollen . 
 Und wenn sie dies nicht pauken dann schickt sie in ein Grund und Boden dem es egal ist ob ihre Gruppe auseinander fällt weil zu viele Kulturen auf einander Auswirkungen haben und zu viele andere Kulturen beiseitedrängen wollen weil sie Genüge tun Sie dürfen alles nur weil sie aufgenommen wurden .";True
855294677842290_aug;WIR SIND DAS VOLK ! DRESDEN ZEIGT WIE'S GEHT! ................... ich find es gut von euch was ihr macht und ihr habt Bestätigung von meiner Seite ! aber anstatt dresden sollte WIR ! stillstehen Märchen schreibt man nicht in einer Stadt sondern in einem Land ! ihr habt das Leidenschaftlichkeit und die Kraft in vielen erweckt also seht zu das es nicht nur ein lagerfeuer wird ! denkt daran alles ist ersetzbar , unsere Imperfekt und Saga nicht ! einer liebt der andere hasst , aber das sind Gimmick die ewig sein werden ! früher hab ich gedacht wenn ich seinen Hut nehmen dann mit stolz und leichenwagen , heut ist nur noch ein kleiner Ersuchen übrig .... der heißt in einem Titel !;True
961095943928829_aug;Dann lest mal den Kundmachung vom österreichischen Schlapphüte dass die VSA die Schleppkahn getilgt . Gute Dialog;True
1105971512774604_aug;Die abschleppen wir eh wieder ab , wenn es soweit ist . Keine Befürchtung;True
857452650959826_aug;Jetzt erklärt mir doch mal bitte einer inwiefern die Islamisierung stattfindet ... dann nerv ich euch auch nicht mehr .;True
991504700887953_aug;Die deutschen müssen zusammen einspannen ! ! !;True
1044135405624882_aug;"# PEGIDA # Verabschiedungskultur # GrenzenDICHT # InformiertEuch 

 http://www.t-online.de/nachrichten/ausland/eu/id_76696664/oesterreich-beschliesst-obergrenze-fuer-fluechtlinge.html 

 ( ... ) Mit Merkel abgesprochen - Österreich beschließt oberste Grenze für Flüchtlinge 

 Österreich prescht im Clinch um Obergrenzen für Flüchtlinge voran . 37.000 Migranten sollen in 2016 aufgenommen werden - im Anno 2015 waren es noch 90.000. Im nächsten Schrittgeschwindigkeit werden die Grenzkontrollen verschärft . ( ... ) 

 MIT MERKEL ABGESPROCHEN ...... Unter den Regierenden Österreichs und nicht nur bei denen , geht die Muffensausen um , # Faymann , # Kurz , # MiklLeitner , # Mittellehner und Handelskompanie , wie sie alle bezeichnet werden als , einpreisen ihr politisches Schluss andackeln und versuchen sich im opportunistischen Gegensteuern , in der Erwartung die Personen vergessen bis zur nächsten Selektion , dass sie dran schuld waren und sind ! 

 Aber die # FPÖ wird dafür sorgen , dass dies NICHT passiert ! ( y ) ( y ) 

 Grenzen DICHT und MASSIV , SCHNELL und WIRKSAM abziehen , das ist das Kommando der Stunde ! 

 Wir wiederkennen an dieser Vakanz wieder daran , schon Gruppe Hartung 2015 , lebten 600.000 ausreisepflichtige Volk in Deutschland , fangt damit an und arbeitet euch vor ! ( y ) 

 http://www.finanznachrichten.de/nachrichten-2015-01/32606174-600-000-abgelehnte-asylbewerber-in-deutschland-003.htm 

 http://www.t-online.de/nachrichten/ausland/eu/id_76696664/oesterreich-beschliesst-obergrenze-fuer-fluechtlinge.html";True
